pattern,rank,gene,weight,scope,stratum,timepoint_merged,day_merged_numeric,n_subject_contrasts,mean_log2fc,median_log2fc,n_up,n_down,n_near_zero,frac_up,frac_down,gene_direction_consensus
Pattern5,10,H2AFY,0.612305521965027,cell_type,Monocyte,D10,10.0,3,-0.0995513255098297,-0.06155461867349299,0,0,3,0.0,0.0,mostly_near_zero
Pattern5,11,COX8A,0.610576272010803,cell_type,Monocyte,D10,10.0,3,0.08369746723616463,0.09352004542829029,0,0,3,0.0,0.0,mostly_near_zero
Pattern5,12,SET,0.599003851413727,cell_type,Monocyte,D10,10.0,3,-0.05155758725247169,0.1261406586198799,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,13,TXN,0.597310900688171,cell_type,Monocyte,D10,10.0,3,-0.3793720892799654,-0.29488092634475827,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern5,14,IDH2,0.594408869743347,cell_type,Monocyte,D10,10.0,3,0.5138577256068256,0.544185278232522,3,0,0,1.0,0.0,mostly_up
Pattern5,15,UCP2,0.593502998352051,cell_type,Monocyte,D10,10.0,3,0.3858499664730628,0.4111663617132342,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern5,16,OSTC,0.593440592288971,cell_type,Monocyte,D10,10.0,3,-0.5382910152114784,-0.5988074646839632,0,3,0,0.0,1.0,mostly_down
Pattern5,17,MIF,0.59256774187088,cell_type,Monocyte,D10,10.0,3,0.015413063856485701,0.07906487797004225,0,0,3,0.0,0.0,mostly_near_zero
Pattern5,18,CLIC1,0.583944916725159,cell_type,Monocyte,D10,10.0,3,0.2228052725501873,0.22874337463050054,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,19,MZT2B,0.582798719406128,cell_type,Monocyte,D10,10.0,3,-0.4776621900219711,-0.12388379410255812,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern5,20,PPM1G,0.571595907211304,cell_type,Monocyte,D10,10.0,3,-0.0032951544780660904,0.1509272621903328,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern5,21,PDIA6,0.569710791110992,cell_type,Monocyte,D10,10.0,3,0.272593073915683,0.36180705876394637,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern5,22,DUT,0.568472266197205,cell_type,Monocyte,D10,10.0,3,-0.3151897055430692,-0.4425371272188654,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern5,23,SNX3,0.567800760269165,cell_type,Monocyte,D10,10.0,3,-0.014376528590526405,0.06226112623619606,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,24,NDUFB3,0.56578516960144,cell_type,Monocyte,D10,10.0,3,0.11108846813211108,0.16519258956371008,0,0,3,0.0,0.0,mostly_near_zero
Pattern5,25,GNG5,0.565521717071533,cell_type,Monocyte,D10,10.0,3,0.13282676886568545,0.149182476556998,0,0,3,0.0,0.0,mostly_near_zero
Pattern5,1,ACTG1,0.989261448383331,cell_type,Monocyte,D14/15,14.5,3,-0.5241603739662816,-0.7462171772114772,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern5,2,GAPDH,0.729728579521179,cell_type,Monocyte,D14/15,14.5,3,-0.15747675542030967,-0.232123500151463,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,3,LDHB,0.729300916194916,cell_type,Monocyte,D14/15,14.5,3,-0.4078490473631658,-0.7658432670491191,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern5,4,ARPC1B,0.671676576137543,cell_type,Monocyte,D14/15,14.5,3,-0.26297325876846384,-0.39824248207535184,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern5,5,COX5A,0.660636425018311,cell_type,Monocyte,D14/15,14.5,3,0.2146797658433511,-0.09679495363399937,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,6,C1QBP,0.65518844127655,cell_type,Monocyte,D14/15,14.5,3,0.15902090502697389,-0.08755032207282554,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,7,NAP1L1,0.634411036968231,cell_type,Monocyte,D14/15,14.5,3,-0.6647785737393423,-0.8544894621125945,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern5,8,ATP5G3,0.630224823951721,cell_type,Monocyte,D14/15,14.5,3,0.045053079675013485,-0.3130046697496969,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern5,9,PPIB,0.629380762577057,cell_type,Monocyte,D14/15,14.5,3,0.25438630373746324,0.35256599193259497,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern5,10,H2AFY,0.612305521965027,cell_type,Monocyte,D14/15,14.5,3,0.18199302520763924,-0.03673181729996955,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,11,COX8A,0.610576272010803,cell_type,Monocyte,D14/15,14.5,3,0.45583023682331064,0.22583750054815965,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,12,SET,0.599003851413727,cell_type,Monocyte,D14/15,14.5,3,0.14445419295342,0.00596699002920964,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,13,TXN,0.597310900688171,cell_type,Monocyte,D14/15,14.5,3,0.1920877010995022,0.18604086490187655,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,14,IDH2,0.594408869743347,cell_type,Monocyte,D14/15,14.5,3,0.6129928578424163,0.37304653913780506,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern5,15,UCP2,0.593502998352051,cell_type,Monocyte,D14/15,14.5,3,0.3704566766570118,0.364473379779076,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern5,16,OSTC,0.593440592288971,cell_type,Monocyte,D14/15,14.5,3,-0.6956058746956263,-0.5434104551741834,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern5,17,MIF,0.59256774187088,cell_type,Monocyte,D14/15,14.5,3,0.01591413525562224,-0.1370573243925719,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,18,CLIC1,0.583944916725159,cell_type,Monocyte,D14/15,14.5,3,0.2918262093702027,0.4187069190068069,2,1,0,0.6666666666666666,0.3333333333333333,mixed
Pattern5,19,MZT2B,0.582798719406128,cell_type,Monocyte,D14/15,14.5,3,-0.5309688194204302,-0.4571798710867183,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern5,20,PPM1G,0.571595907211304,cell_type,Monocyte,D14/15,14.5,3,0.32961846742568984,0.25831756276525564,2,1,0,0.6666666666666666,0.3333333333333333,mixed
Pattern5,21,PDIA6,0.569710791110992,cell_type,Monocyte,D14/15,14.5,3,0.05882925339218096,0.23342829620798078,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,22,DUT,0.568472266197205,cell_type,Monocyte,D14/15,14.5,3,0.2683155287339911,0.0002791428079680358,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,23,SNX3,0.567800760269165,cell_type,Monocyte,D14/15,14.5,3,-0.11794746361289891,-0.2884551066027008,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern5,24,NDUFB3,0.56578516960144,cell_type,Monocyte,D14/15,14.5,3,0.2012311927387298,0.2579356354369633,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern5,25,GNG5,0.565521717071533,cell_type,Monocyte,D14/15,14.5,3,0.09230692120355204,0.16959214418297464,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,1,ACTG1,0.989261448383331,cell_type,Monocyte,D28,28.0,3,0.4011237536933141,0.0951897528330452,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,2,GAPDH,0.729728579521179,cell_type,Monocyte,D28,28.0,3,0.26582347456341066,0.11921145647394127,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,3,LDHB,0.729300916194916,cell_type,Monocyte,D28,28.0,3,0.31769158751948073,0.2716649602731609,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern5,4,ARPC1B,0.671676576137543,cell_type,Monocyte,D28,28.0,3,0.1504664652584952,-0.3090362255930703,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern5,5,COX5A,0.660636425018311,cell_type,Monocyte,D28,28.0,3,0.4991031191582505,0.15062393023500853,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,6,C1QBP,0.65518844127655,cell_type,Monocyte,D28,28.0,3,0.39658779158165913,0.17903040634487422,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,7,NAP1L1,0.634411036968231,cell_type,Monocyte,D28,28.0,3,0.3141766636428945,0.15952627631521743,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,8,ATP5G3,0.630224823951721,cell_type,Monocyte,D28,28.0,3,0.446835557684385,0.18055441401177674,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,9,PPIB,0.629380762577057,cell_type,Monocyte,D28,28.0,3,0.4610068550782227,0.25480650396304405,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern5,10,H2AFY,0.612305521965027,cell_type,Monocyte,D28,28.0,3,0.3039377898584492,-0.01652892139743578,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,11,COX8A,0.610576272010803,cell_type,Monocyte,D28,28.0,3,0.4779307629082705,0.18001032249940963,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,12,SET,0.599003851413727,cell_type,Monocyte,D28,28.0,3,0.23100838532054357,-0.15673854451257618,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,13,TXN,0.597310900688171,cell_type,Monocyte,D28,28.0,3,-0.4014879445870818,-0.16519417065921438,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern5,14,IDH2,0.594408869743347,cell_type,Monocyte,D28,28.0,3,0.6938069035584462,0.2357621880342693,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,15,UCP2,0.593502998352051,cell_type,Monocyte,D28,28.0,3,0.6084121626724391,0.05234354321237511,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,16,OSTC,0.593440592288971,cell_type,Monocyte,D28,28.0,3,0.23210938140440737,0.11064401338527663,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,17,MIF,0.59256774187088,cell_type,Monocyte,D28,28.0,3,0.3916862839012758,0.20180903269192285,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,18,CLIC1,0.583944916725159,cell_type,Monocyte,D28,28.0,3,0.3647495719044418,0.046120381991997306,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,19,MZT2B,0.582798719406128,cell_type,Monocyte,D28,28.0,3,-0.15162287155868479,-0.1789384953167934,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern5,20,PPM1G,0.571595907211304,cell_type,Monocyte,D28,28.0,3,0.4477325718170106,0.03394978865068765,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern5,21,PDIA6,0.569710791110992,cell_type,Monocyte,D28,28.0,3,0.39544302181636787,0.14988741151742602,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,22,DUT,0.568472266197205,cell_type,Monocyte,D28,28.0,3,0.3429437451180295,0.08106103312627155,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,23,SNX3,0.567800760269165,cell_type,Monocyte,D28,28.0,3,0.43349822719557657,0.23555613777698525,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,24,NDUFB3,0.56578516960144,cell_type,Monocyte,D28,28.0,3,0.25647622944029563,-0.04382774239159204,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern5,25,GNG5,0.565521717071533,cell_type,Monocyte,D28,28.0,3,0.21768607551127536,0.07221230535657774,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,1,EEF1A1,4.68198442459106,cell_type,Monocyte,D2,2.0,3,0.023158165999092855,0.00781389062168003,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,2,MTRNR2L8,4.41478681564331,cell_type,Monocyte,D2,2.0,3,-0.022884544911439875,0.2052556327559607,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,3,RPS12,4.24990892410278,cell_type,Monocyte,D2,2.0,3,0.017221587575728375,0.00847765327121941,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,4,CD52,4.03007030487061,cell_type,Monocyte,D2,2.0,3,0.03027531593852295,0.08111721576858599,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,5,B2M,3.97076559066772,cell_type,Monocyte,D2,2.0,3,0.018363304743649184,0.026486239324084337,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,6,MALAT1,3.91864490509033,cell_type,Monocyte,D2,2.0,3,0.04781252329769773,0.024547382664334094,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,7,ACTB,3.73005628585815,cell_type,Monocyte,D2,2.0,3,0.09356767548039535,0.028272013056531264,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,8,TMSB4X,3.67424964904785,cell_type,Monocyte,D2,2.0,3,0.03729660613756103,0.0334315978010995,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,9,RPS8,3.66760182380676,cell_type,Monocyte,D2,2.0,3,-0.022804088553904478,-0.10722928201973403,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,10,HLA-B,3.60049033164978,cell_type,Monocyte,D2,2.0,3,0.03902759832578203,0.04520251987877977,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,11,MT-ATP6,3.49035429954529,cell_type,Monocyte,D2,2.0,3,-0.012821124427666438,-0.07265510343789927,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,12,JUNB,3.4242627620697,cell_type,Monocyte,D2,2.0,3,-0.02321638146640422,-0.06528851529442292,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,13,HLA-A,3.40175747871399,cell_type,Monocyte,D2,2.0,3,0.018018665588834654,-0.004994440476325579,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,14,TMSB10,3.36170125007629,cell_type,Monocyte,D2,2.0,3,0.03058912396558829,0.011800233119938497,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,15,MT-CO2,3.34763860702515,cell_type,Monocyte,D2,2.0,3,0.010091103223372144,-0.0037185420789871415,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,16,RPLP0,3.26564383506775,cell_type,Monocyte,D2,2.0,3,-0.04904594691168995,-0.07725432271948485,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,17,RPS2,3.2282235622406,cell_type,Monocyte,D2,2.0,3,-0.0335906169545955,-0.005646129100592034,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,18,MT-CO1,3.20061993598938,cell_type,Monocyte,D2,2.0,3,0.006402700240571472,0.03284036558054382,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,19,IL32,3.18102240562439,cell_type,Monocyte,D2,2.0,3,-0.08758388295169735,-0.12160781771562501,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,20,MT-CYB,3.16288709640503,cell_type,Monocyte,D2,2.0,3,-0.00922700666276081,-0.002106916222871291,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,21,MT-ND3,3.15685248374939,cell_type,Monocyte,D2,2.0,3,-0.08744048638062552,-0.20966167418630377,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,22,FOS,3.04436087608337,cell_type,Monocyte,D2,2.0,3,0.156871346824083,0.2543046073822097,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,23,MT-CO3,3.00524663925171,cell_type,Monocyte,D2,2.0,3,0.027416841071714753,-0.0036633095534579496,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,24,JUN,2.94318437576294,cell_type,Monocyte,D2,2.0,3,0.254536933994203,0.151894194126462,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,25,MT-ND4L,2.89919328689575,cell_type,Monocyte,D2,2.0,3,-0.03225338066250316,-0.10644357119781489,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,1,EEF1A1,4.68198442459106,cell_type,Monocyte,D4,4.0,3,0.04831827277584111,-0.015313853833264446,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,2,MTRNR2L8,4.41478681564331,cell_type,Monocyte,D4,4.0,3,-0.03142837361163172,-0.12329801764545589,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,3,RPS12,4.24990892410278,cell_type,Monocyte,D4,4.0,3,0.06792160926275592,0.10468433818834377,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,4,CD52,4.03007030487061,cell_type,Monocyte,D4,4.0,3,-0.012150000727347768,-0.08865113305438577,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,5,B2M,3.97076559066772,cell_type,Monocyte,D4,4.0,3,-0.06700855299753765,-0.14209920229843753,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,6,MALAT1,3.91864490509033,cell_type,Monocyte,D4,4.0,3,0.033192736236631624,0.011575001591134892,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,7,ACTB,3.73005628585815,cell_type,Monocyte,D4,4.0,3,0.10313438287800854,0.1191397061484718,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,8,TMSB4X,3.67424964904785,cell_type,Monocyte,D4,4.0,3,0.06915431420601692,0.06491444875315011,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,9,RPS8,3.66760182380676,cell_type,Monocyte,D4,4.0,3,0.04659558450651957,0.05045101211456604,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,10,HLA-B,3.60049033164978,cell_type,Monocyte,D4,4.0,3,-0.06457027106659297,-0.060834001070343646,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,11,MT-ATP6,3.49035429954529,cell_type,Monocyte,D4,4.0,3,0.046799008831234445,-0.023453545425452305,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,12,JUNB,3.4242627620697,cell_type,Monocyte,D4,4.0,3,-0.03283877517611818,-0.08938531487549106,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,13,HLA-A,3.40175747871399,cell_type,Monocyte,D4,4.0,3,-0.07542644028929679,-0.08636798719979488,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,14,TMSB10,3.36170125007629,cell_type,Monocyte,D4,4.0,3,0.07737080089764703,0.07696682459392967,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,15,MT-CO2,3.34763860702515,cell_type,Monocyte,D4,4.0,3,0.0556055216095821,0.059309892962234656,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,16,RPLP0,3.26564383506775,cell_type,Monocyte,D4,4.0,3,0.07374584772905142,0.1492110227208805,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,17,RPS2,3.2282235622406,cell_type,Monocyte,D4,4.0,3,0.14719517463515666,0.17887709958343123,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,18,MT-CO1,3.20061993598938,cell_type,Monocyte,D4,4.0,3,0.046968169210883794,0.08685234062635772,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,19,IL32,3.18102240562439,cell_type,Monocyte,D4,4.0,3,-0.061464393318190425,-0.1890728088862339,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,20,MT-CYB,3.16288709640503,cell_type,Monocyte,D4,4.0,3,0.054168196636557774,0.040703557983237104,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,21,MT-ND3,3.15685248374939,cell_type,Monocyte,D4,4.0,3,-0.08792518393468048,-0.17718589089021997,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,22,FOS,3.04436087608337,cell_type,Monocyte,D4,4.0,3,0.08812075939666524,-0.05807752641988273,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,23,MT-CO3,3.00524663925171,cell_type,Monocyte,D4,4.0,3,0.051088356620817045,0.047968153753531695,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,24,JUN,2.94318437576294,cell_type,Monocyte,D4,4.0,3,0.3809394925261609,0.5063197457430633,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,25,MT-ND4L,2.89919328689575,cell_type,Monocyte,D4,4.0,3,0.10237423687373948,0.13931053408372662,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,1,EEF1A1,4.68198442459106,cell_type,Monocyte,D6,6.0,3,0.059122316102298456,0.08237794549823185,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,2,MTRNR2L8,4.41478681564331,cell_type,Monocyte,D6,6.0,3,-0.15592761825195675,-0.013044792022751217,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,3,RPS12,4.24990892410278,cell_type,Monocyte,D6,6.0,3,0.054827625912112765,0.05443624389917012,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,4,CD52,4.03007030487061,cell_type,Monocyte,D6,6.0,3,0.018093774985327233,0.05681807335836275,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,5,B2M,3.97076559066772,cell_type,Monocyte,D6,6.0,3,-0.0030543012532652605,0.007129768487356358,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,6,MALAT1,3.91864490509033,cell_type,Monocyte,D6,6.0,3,0.028535061805168738,-0.0024522537587454707,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,7,ACTB,3.73005628585815,cell_type,Monocyte,D6,6.0,3,0.044319701528842494,0.04053701360224515,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,8,TMSB4X,3.67424964904785,cell_type,Monocyte,D6,6.0,3,0.04346923613632706,0.03592997079338822,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,9,RPS8,3.66760182380676,cell_type,Monocyte,D6,6.0,3,0.01951556783164321,0.0453533264927124,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,10,HLA-B,3.60049033164978,cell_type,Monocyte,D6,6.0,3,-0.0018867338883256461,-0.04310763129540618,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,11,MT-ATP6,3.49035429954529,cell_type,Monocyte,D6,6.0,3,0.013876746148831979,-0.06349054593540338,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,12,JUNB,3.4242627620697,cell_type,Monocyte,D6,6.0,3,-0.12013681735502679,-0.04444494408548394,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,13,HLA-A,3.40175747871399,cell_type,Monocyte,D6,6.0,3,0.02011437662036227,0.022844330737148866,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,14,TMSB10,3.36170125007629,cell_type,Monocyte,D6,6.0,3,0.013719988517555256,0.008843875345069918,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,15,MT-CO2,3.34763860702515,cell_type,Monocyte,D6,6.0,3,0.023564518201587486,0.004208881755092264,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,16,RPLP0,3.26564383506775,cell_type,Monocyte,D6,6.0,3,0.05226255931513594,0.06674946077158772,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,17,RPS2,3.2282235622406,cell_type,Monocyte,D6,6.0,3,0.05516899237605758,0.07389358736946328,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,18,MT-CO1,3.20061993598938,cell_type,Monocyte,D6,6.0,3,0.01945627889439372,-0.018383098933103525,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,19,IL32,3.18102240562439,cell_type,Monocyte,D6,6.0,3,-0.22076854152341951,0.0658363902883412,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,20,MT-CYB,3.16288709640503,cell_type,Monocyte,D6,6.0,3,0.01425671719300207,-0.04565980552870741,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,21,MT-ND3,3.15685248374939,cell_type,Monocyte,D6,6.0,3,-0.14750146112433407,-0.1665872162695443,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,22,FOS,3.04436087608337,cell_type,Monocyte,D6,6.0,3,-0.018489564163647998,-0.12070620056260317,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,23,MT-CO3,3.00524663925171,cell_type,Monocyte,D6,6.0,3,0.02882170107246651,-0.029263733279339732,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,24,JUN,2.94318437576294,cell_type,Monocyte,D6,6.0,3,-0.11219344612090094,-0.12315251000751282,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,25,MT-ND4L,2.89919328689575,cell_type,Monocyte,D6,6.0,3,0.026904803602275134,-0.07860324841721678,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,1,EEF1A1,4.68198442459106,cell_type,Monocyte,D8,8.0,3,0.00600725477662678,-0.012723306484986097,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,2,MTRNR2L8,4.41478681564331,cell_type,Monocyte,D8,8.0,3,0.07530127472662358,0.11353272114476276,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,3,RPS12,4.24990892410278,cell_type,Monocyte,D8,8.0,3,0.057319735771367654,0.07436071388462295,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,4,CD52,4.03007030487061,cell_type,Monocyte,D8,8.0,3,-0.04463888929308505,0.014125302374973003,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,5,B2M,3.97076559066772,cell_type,Monocyte,D8,8.0,3,0.06667858134917815,0.04482287455569711,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,6,MALAT1,3.91864490509033,cell_type,Monocyte,D8,8.0,3,-0.011955024246114831,0.06422045723914493,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,7,ACTB,3.73005628585815,cell_type,Monocyte,D8,8.0,3,0.07180390685769271,0.06271626060929769,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,8,TMSB4X,3.67424964904785,cell_type,Monocyte,D8,8.0,3,0.07749317828079032,0.10667541961249682,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,9,RPS8,3.66760182380676,cell_type,Monocyte,D8,8.0,3,0.0020370980804086023,0.06839040453016132,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,10,HLA-B,3.60049033164978,cell_type,Monocyte,D8,8.0,3,-0.006341668642724822,0.05462855104819653,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,11,MT-ATP6,3.49035429954529,cell_type,Monocyte,D8,8.0,3,-0.10726003677235774,-0.10608000702481668,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,12,JUNB,3.4242627620697,cell_type,Monocyte,D8,8.0,3,-0.06288581603120964,-0.02297352662603025,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,13,HLA-A,3.40175747871399,cell_type,Monocyte,D8,8.0,3,0.04938012772950925,0.039864030269381345,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,14,TMSB10,3.36170125007629,cell_type,Monocyte,D8,8.0,3,0.04605400650216218,0.09036601834084834,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,15,MT-CO2,3.34763860702515,cell_type,Monocyte,D8,8.0,3,-0.03382429690508637,-0.09521666750662128,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,16,RPLP0,3.26564383506775,cell_type,Monocyte,D8,8.0,3,0.0706164915100782,0.025090054602562972,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,17,RPS2,3.2282235622406,cell_type,Monocyte,D8,8.0,3,0.13625208559635796,0.02344478713871112,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,18,MT-CO1,3.20061993598938,cell_type,Monocyte,D8,8.0,3,-0.04690411920806703,-0.0028340340099557437,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,19,IL32,3.18102240562439,cell_type,Monocyte,D8,8.0,3,0.07083329674352228,0.19859864181520592,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,20,MT-CYB,3.16288709640503,cell_type,Monocyte,D8,8.0,3,-0.04526216660803032,0.008540386561183055,0,0,3,0.0,0.0,mostly_near_zero
