,Pattern1,Pattern2,Pattern3,Pattern4,Pattern5
TALDO1,0.3866666853427887,0.5005516409873962,1.2540110349655151,0.0,0.3346503973007202
AP006621.5,0.036270905286073685,0.04574693739414215,0.04465480521321297,3.3848408520498197e-07,0.0009618018520995975
CD151,0.07082885503768921,0.23000290989875793,0.5160524249076843,0.0,0.06171952933073044
TSPAN4,0.0005818710778839886,0.058121077716350555,0.30972135066986084,2.0179721104796045e-05,0.0034537639003247023
KRTAP5-AS1,0.00017727813974488527,0.03913671523332596,0.001669594319537282,9.668452548794448e-05,0.015073793940246105
IFITM10,4.3771429773187265e-05,9.912861423799768e-05,0.05497526377439499,5.6182780099334195e-05,0.0010217898525297642
CTSD,0.2390586882829666,0.9896701574325562,1.2911431789398193,6.39173762806422e-08,7.078213911881903e-06
TNNI2,8.168917986495217e-08,4.200178227620199e-05,0.20271305739879608,3.4286211302969605e-05,0.04235851764678955
LSP1,0.9327560663223267,2.4057505130767822,1.7853305339813232,0.07859330624341965,1.005465030670166
LINC01150,0.00010644492431310937,3.901053423760459e-05,0.013781229965388775,0.00011836397607112303,0.0010667244205251336
ASCL2,3.738933855856885e-07,0.21898740530014038,0.3569895029067993,3.3189959935953084e-07,0.007229298818856478
CD81-AS1,4.613634155248292e-05,0.00021182800992392004,0.0007282780716195703,0.0003470235678832978,0.0003400213608983904
KCNQ1OT1,0.0014875833876430988,0.030426058918237686,0.1276313066482544,0.05290805548429489,0.07607287913560867
CDKN1C,0.0013863608473911881,0.0035550554748624563,0.1775272637605667,0.00039007968734949827,0.03023085743188858
PHLDA2,0.0,0.0,0.3885780870914459,0.10370248556137085,2.76986975222826e-06
RHOG,0.5656632781028748,0.8310767412185669,0.9366583228111267,0.5376718044281006,0.7305293679237366
HBB,0.3644449710845947,0.28763851523399353,0.3461676239967346,0.4156811237335205,0.3710985481739044
HBD,0.02707654796540737,3.936668235837715e-07,0.01183866336941719,0.027269097045063972,0.0018365336582064629
HBG1,7.105109398253262e-05,9.412901272298768e-05,0.00034557480830699205,8.978144614957273e-05,0.00032874231692403555
HBG2,0.00022656020883005112,6.591971032321453e-05,0.009808474220335484,0.00014314826694317162,0.004165410064160824
RP11-290F24.6,4.7450841520912945e-05,4.065917892148718e-05,0.005226214416325092,0.00021946981723885983,0.0002920928527601063
PRKCDBP,2.369634239585139e-05,3.0406963560380973e-05,0.04419616237282753,0.00011884691775776446,0.00015467428602278233
SMPD1,0.2711060047149658,0.21381348371505737,0.14213217794895172,0.0,0.045045338571071625
ILK,0.2861410975456238,0.5102076530456543,0.4646010398864746,0.11326958239078522,0.25860917568206787
TPP1,0.12966422736644745,0.3417195975780487,0.8609683513641357,0.029164211824536324,0.26214301586151123
ZNF215,0.0013853851705789566,0.0003183922090101987,0.0015861325664445758,0.00032605353044345975,0.007197271101176739
TMEM9B-AS1,0.00180942309089005,0.0015315456548705697,0.001486096647568047,0.00032421143259853125,0.007893037982285023
NRIP3,1.7866726764736995e-08,0.0,0.24638326466083527,0.1268475204706192,7.224411433526257e-07
DENND5A,3.846487743430771e-06,0.0,0.6888154745101929,0.14915280044078827,0.012393934652209282
WEE1,0.015154324471950531,0.02038322389125824,0.001536763273179531,0.03956494480371475,0.12154899537563324
SWAP70,1.4144801525617368e-06,4.1019837226485834e-05,0.3378794193267822,0.021739725023508072,0.671974778175354
SBF2-AS1,0.013245894573628902,0.004646975081413984,0.000351919123204425,0.0007190843462012708,0.07008209824562073
ADM,0.0,0.0,0.2957890033721924,0.01850597932934761,1.2817559763789177e-05
AMPD3,0.012855383567512035,0.0003141510533168912,0.1872342973947525,0.05444733053445816,0.11667612195014954
MTRNR2L8,0.35034656524658203,1.5605605840682983,0.6024503111839294,0.0,0.3486122190952301
CTD-2003C8.2,5.642742326017469e-05,3.781294435611926e-05,0.0006573154823854566,8.521106792613864e-05,0.0017854520119726658
DKK3,0.0001956773194251582,0.00021631273557431996,8.134871313814074e-05,0.02133401297032833,9.158031025435776e-05
CALCA,4.586051363730803e-05,8.110338967526332e-05,0.00018345113494433463,6.110853428253904e-05,0.00027635894366540015
SOX6,0.00025045423535630107,0.000116639283078257,0.00014799664495512843,0.0002899437095038593,0.00030296569457277656
PIK3C2A,0.07913471758365631,0.10840178281068802,0.15778136253356934,0.1666228026151657,0.11631760746240616
NUCB2,0.46157366037368774,0.3539522886276245,0.21133829653263092,0.06834874302148819,0.07647376507520676
NCR3LG1,0.0,0.0,0.165767639875412,0.12187155336141586,9.885955478239339e-06
SERGEF,0.129423588514328,0.19660194218158722,0.14581461250782013,0.0,0.06575429439544678
TMEM86A,0.0004098422941751778,0.00028279147227294743,0.031615711748600006,0.0211953055113554,0.008016228675842285
E2F8,0.0001995960483327508,0.0007701287977397442,0.0005554530071094632,0.0003018404822796583,0.0005029714666306973
ANO5,5.600860095000826e-05,6.952130206627771e-05,0.04088861495256424,5.582781886914745e-05,0.00011177169653819874
LGR4,0.0001085397379938513,7.313385867746547e-05,0.00018597516464069486,0.00010174530325457454,0.0003188281552866101
LIN7C,0.10553489625453949,0.07753216475248337,0.1390097290277481,0.05653899163007736,0.0948035717010498
PRRG4,4.779683877131902e-05,0.003810431808233261,0.2094966024160385,0.003944986034184694,0.013542055152356625
CD59,0.23296858370304108,0.1176435574889183,0.057139988988637924,0.15095070004463196,0.1092485710978508
LMO2,1.0633300007611979e-05,1.8790467947837897e-05,0.40791428089141846,1.0908818737220827e-08,0.006373009644448757
ABTB2,1.6396484170400072e-06,4.3158401240361854e-05,0.055609796196222305,0.022946011275053024,0.024159787222743034
CAT,0.19329488277435303,0.2112058699131012,0.576176106929779,0.0,0.2663711905479431
EHF,7.124754483811557e-05,4.814590283785947e-05,0.002115455223247409,0.00014040656969882548,0.00038542444235645235
RP4-607I7.1,8.554486157663632e-06,1.230670022778213e-05,0.0652313306927681,0.006991302128881216,2.9247403290355578e-05
CD44,1.070851445198059,0.6324090957641602,1.0850310325622559,1.563344120979309,0.7344910502433777
SLC1A2,6.614608719246462e-05,5.904881618334912e-05,0.016919763758778572,0.00013603453407995403,0.0002099300763802603
C11orf96,4.476510366657749e-05,5.596778282779269e-05,0.04085849970579147,0.0024898794945329428,0.00011958365939790383
CD82,0.27948373556137085,0.08760307729244232,0.2625156342983246,0.1035156100988388,0.8327765464782715
TP53I11,0.0003366200253367424,0.11707103252410889,0.1379350870847702,0.015362204983830452,0.15293319523334503
PRDM11,0.00019525432435330003,0.00051773467566818,0.010837476700544357,0.016527555882930756,0.003609287552535534
MDK,0.0019569385331124067,0.003101153764873743,0.03513571247458458,0.0007981348317116499,0.009432118386030197
HARBI1,0.013020218349993229,0.024397943168878555,0.05687977746129036,0.00014103608555160463,0.002452185144647956
ACP2,0.08455942571163177,0.06664835661649704,0.19479286670684814,0.0,0.035735998302698135
NR1H3,0.001196405733935535,0.037635382264852524,0.07659327983856201,3.1984018278308213e-06,0.0011116834357380867
SPI1,0.0,0.0,2.1382787227630615,0.0,0.4019276797771454
RP11-750H9.5,9.76870160229737e-06,6.607465911656618e-05,0.3204187750816345,2.6680274345380894e-07,0.03183051571249962
C1QTNF4,0.00011378677299944684,6.238074274733663e-05,0.0005309529951773584,0.00012551074905786663,0.001177214435301721
MTCH2,0.23558415472507477,0.22774896025657654,0.3289123773574829,0.10933925211429596,0.21020567417144775
SSRP1,0.32412758469581604,0.3323778808116913,0.24067480862140656,0.00019181062816642225,0.29117193818092346
SLC43A3,1.284277459490113e-05,0.000311932381009683,0.43875786662101746,0.06127496436238289,0.04366214573383331
SLC43A1,0.024804122745990753,0.09007490426301956,0.04045158252120018,1.231534952239599e-05,0.015695080161094666
SERPING1,8.904858361802326e-08,4.6385448513319716e-05,0.36708903312683105,4.186535136341263e-07,0.0020028729923069477
CTNND1,3.6114272461418295e-06,0.0,0.3313046991825104,0.015178512781858444,0.12452264130115509
RP11-142C4.6,7.888082473073155e-05,8.908211748348549e-05,0.0003776201920118183,0.00013421537005342543,0.015572740696370602
FAM111B,0.00018918569548986852,0.0006250612786971033,0.00015061450540088117,6.5572552557569e-05,0.04543675482273102
DTX4,6.832981307525188e-05,4.700857971329242e-05,0.008040997199714184,0.00012270011939108372,0.017348455265164375
MPEG1,0.0,0.0,1.0205906629562378,0.0,0.1094251200556755
MS4A3,3.44396430591587e-05,3.239544457755983e-05,0.00018268243002239615,4.7185949370032176e-05,0.00024041911819949746
MS4A2,7.079383794916794e-05,5.5434615205740556e-05,0.0001106430499930866,6.0056947404518723e-05,0.00021977355936542153
MS4A6A,2.0907317832552508e-07,0.0,1.1142698526382446,2.442873778818466e-07,3.482283318589907e-06
MS4A4E,3.785073204198852e-05,4.1842413338599727e-05,0.09165511280298233,0.0002222475450253114,0.005797932855784893
MS4A4A,2.7849564503412694e-05,6.298311927821487e-05,0.24292321503162384,0.0,0.026052255183458328
MS4A7,0.0,0.0,0.9936987161636353,0.022430304437875748,0.043970201164484024
MS4A14,1.8739270672085695e-05,3.513260526233353e-05,0.22153952717781067,8.910652104532346e-05,0.0029100256506353617
MS4A1,1.4353059896166087e-07,3.4408025385346264e-05,2.378543371150954e-07,7.631286393916525e-07,1.500675082206726
CCDC86,0.09077315032482147,0.08769960701465607,0.13247784972190857,0.0036966269835829735,0.0746956318616867
PTGDR2,0.00011165426258230582,0.0002673181879799813,0.04437081143260002,1.1490685210446827e-05,0.0022215507924556732
ZP1,4.71518978883978e-05,5.958689871476963e-05,0.008558765053749084,0.00013849716924596578,0.0008537629619240761
SLC15A3,4.7110501100178226e-07,0.0,0.5381755828857422,0.016826217994093895,5.9097728808410466e-06
CD5,0.7147982716560364,0.05137273669242859,9.511975349596469e-07,0.24333232641220093,1.0543005828367313e-06
PGA3,4.8507277824683115e-05,5.283107384457253e-05,0.0004122172831557691,5.327353210304864e-05,0.0002860698150470853
CYB561A3,0.1300196498632431,0.16601739823818207,0.32040417194366455,0.0,0.42758384346961975
MYRF,8.716742740944028e-05,4.8660487664164975e-05,0.00018975154671352357,0.00017484728596173227,0.00015898737183306366
TMEM258,0.8061666488647461,1.0486207008361816,0.9187003374099731,0.11953086405992508,0.48529863357543945
FEN1,0.062190357595682144,0.06691595911979675,0.02060551382601261,0.10430868715047836,0.05679319426417351
FADS1,3.5407407267484814e-05,0.04509284347295761,0.2096865177154541,0.0007004235521890223,0.0404372476041317
RAB3IL1,0.0003645205870270729,0.0001757380086928606,0.014780156314373016,0.0011166785843670368,0.0006344676949083805
BEST1,0.0010709181660786271,0.0,0.3826638460159302,0.17676527798175812,0.02369987592101097
FTH1,3.02761173248291,1.9195364713668823,4.729437351226807,4.6244611740112305,2.704838752746582
AHNAK,0.2668970823287964,1.2110515832901,1.228572130203247,1.0766160488128662,0.595653772354126
TUT1,0.01258509699255228,0.0007521481602452695,0.02907491847872734,4.205049845040776e-05,0.028137976303696632
ROM1,0.0004024096706416458,0.00012830985360778868,0.019438883289694786,0.0021956898272037506,0.00014329432451631874
GNG3,3.0228296964196488e-05,3.0412993510253727e-05,8.498541865264997e-05,9.99422263703309e-05,0.04625833034515381
ZBTB3,0.02404622547328472,0.00013163892435841262,0.03280148655176163,0.00016415251593571156,0.01826683059334755
WDR74,0.4714956283569336,0.10612800717353821,0.5056074261665344,0.4005553126335144,0.42472654581069946
LGALS12,0.002242492511868477,0.0005403857212513685,0.06488967686891556,3.3867570891743526e-05,0.00024335617490578443
HRASLS2,0.00014478540106210858,0.013189947232604027,0.0003880049625877291,0.0008515882072970271,0.0006023977766744792
RTN3,0.2056088000535965,0.2751554250717163,0.6233477592468262,0.15794137120246887,0.12085983157157898
C11orf84,0.0017820429056882858,0.03557963669300079,0.023323124274611473,0.02297409065067768,0.0002262529160361737
COX8A,0.692912757396698,0.959638774394989,1.234445333480835,0.2946798503398895,0.5642749071121216
MACROD1,0.04541868343949318,0.048088438808918,0.034690577536821365,1.7265274436795153e-05,0.022500010207295418
FERMT3,0.24762201309204102,0.6344051957130432,0.8883497714996338,0.0,0.18835952877998352
PPP1R14B,0.001992942299693823,0.027696309611201286,0.17383934557437897,0.11183089017868042,0.1942429542541504
RP11-783K16.5,3.64693405572325e-05,3.318128801765852e-05,0.04064701125025749,0.00027779312222264707,0.039500802755355835
PLCB3,0.0024533190298825502,0.009415446780622005,0.1332133710384369,0.0009003453887999058,0.0014746560482308269
RPS6KA4,0.0567624494433403,0.14719551801681519,0.4513917863368988,0.0,0.11645743250846863
RASGRP2,0.737112820148468,0.5189964771270752,0.4133128523826599,0.010450801812112331,0.5612902641296387
EHD1,0.1896354854106903,0.47498100996017456,0.4605300724506378,0.22424599528312683,0.3304194509983063
SAC3D1,0.060788389295339584,0.07814206182956696,0.12344817072153091,0.0,0.04679371044039726
CDCA5,0.0012682052329182625,0.005546308122575283,0.000878860882949084,0.0013918019831180573,0.00047197681851685047
TMEM262,0.00018152232223656029,5.962067371001467e-05,0.00017209530051331967,0.00043561033089645207,0.00022165897826198488
SYVN1,0.12697596848011017,0.09917372465133667,0.16167165338993073,0.10569943487644196,0.2095538228750229
SPDYC,6.60961086396128e-05,7.678366091568023e-05,0.0026585175655782223,8.77514758030884e-05,0.0003419833956286311
AP003068.23,0.02175297401845455,0.0027086189948022366,0.06308635324239731,3.7989691918483004e-05,0.03676147013902664
CDC42EP2,5.625604171655141e-05,0.00018802908016368747,0.3150985836982727,2.451912166634429e-07,0.001522936043329537
NEAT1,0.4156586527824402,0.5084094405174255,3.3028478622436523,0.9607791900634766,0.2188001424074173
MALAT1,5.925898551940918,5.4445013999938965,3.5612409114837646,3.9481470584869385,4.843664169311523
AP000769.1,0.28249409794807434,0.0,0.10277309268712997,0.5639470219612122,0.2740434408187866
EHBP1L1,0.05228935182094574,0.0925522968173027,0.6075407266616821,0.0009294826304540038,0.12726953625679016
RNASEH2C,0.24052584171295166,0.36501526832580566,0.4607064127922058,0.13203606009483337,0.32151085138320923
CTSW,3.8016671624063747e-06,2.8089191913604736,3.1636153607905726e-07,0.37933507561683655,1.6591680207511672e-07
FOSL1,0.0,0.0,0.25718292593955994,0.11631909012794495,0.003267822787165642
BANF1,0.42510247230529785,0.6683409810066223,0.6079238653182983,0.0,0.3859136998653412
CST6,7.695374370086938e-05,6.170089181978256e-05,0.01982918567955494,0.0001243571168743074,0.00014084916620049626
CATSPER1,2.862349538190756e-05,0.0010313662933185697,0.21182532608509064,7.186600851127878e-05,5.526405220734887e-05
RP11-867G23.4,0.00013008607493247837,5.502144995261915e-05,0.0013715194072574377,0.00021960771118756384,0.003015117719769478
CD248,0.029371002689003944,3.0164332201820798e-05,7.932318112580106e-05,0.001127331517636776,0.00048293330473825336
B4GAT1,0.03813451528549194,0.031186409294605255,0.012643550522625446,1.848117392455606e-07,0.00021773057233076543
MRPL11,0.28402191400527954,0.36196187138557434,0.4054975211620331,0.0,0.2508644163608551
CTSF,0.0568854920566082,0.10199298709630966,0.004809041973203421,3.757835145279387e-07,0.006523523945361376
ADRBK1,0.183405801653862,0.3239767253398895,0.7183923721313477,0.05174652487039566,0.16600583493709564
ANKRD13D,0.15693750977516174,0.22597698867321014,0.5027360320091248,0.06954128295183182,0.12230517715215683
CLCF1,9.39774622565892e-08,0.10730880498886108,0.13689877092838287,0.0873374491930008,0.1552763432264328
PTPRCAP,0.6284665465354919,1.0257070064544678,3.2357118584513955e-07,0.23303864896297455,0.6061632037162781
GSTP1,0.32105931639671326,1.1881390810012817,1.8506646156311035,0.20652815699577332,0.412231981754303
ACY3,0.0006211712025105953,0.0008460527169518173,0.02382156252861023,4.25547368649859e-05,0.01587684452533722
UNC93B1,0.018772240728139877,0.05150848999619484,0.460817813873291,0.0,0.202005535364151
ALDH3B1,2.897557180858712e-07,0.0006083996850065887,0.41168221831321716,3.4974691516254097e-06,0.0005660256138071418
TCIRG1,0.1714496612548828,0.47181397676467896,0.9728469252586365,0.10428517311811447,0.15347594022750854
LRP5,6.397350807674229e-05,4.034769153804518e-05,0.0013877864694222808,0.0001254585658898577,0.0005324654630385339
IGHMBP2,0.02543674409389496,0.045185599476099014,0.12722739577293396,0.05220416188240051,0.02127036266028881
MYEOV,4.972451279172674e-05,0.00013007415691390634,0.03399099409580231,0.00015748183068353683,0.0005278970347717404
CCND1,0.0035612452775239944,8.45281028887257e-05,0.0004920177743770182,0.021718963980674744,0.02593744732439518
PPFIA1,0.05675307661294937,0.00037817301927134395,0.3511252999305725,0.12090982496738434,0.05917266756296158
AP000487.5,0.00019747682381421328,9.104610944632441e-05,0.011047158390283585,8.830557635519654e-05,0.0008709907997399569
CTTN,0.0004653643991332501,7.340217416640371e-05,0.018581172451376915,0.0003923873882740736,0.012026096694171429
LRTOMT,0.02093774639070034,0.005977023858577013,0.032663848251104355,0.0001200733968289569,0.02133091911673546
FOLR3,2.4864291958692775e-07,0.0,0.3112930357456207,2.2646663637715392e-05,4.802756393473828e-06
FOLR2,4.8847483412828296e-05,1.8825190636562183e-05,0.1374816745519638,3.447049675742164e-05,0.01876727305352688
INPPL1,0.027274087071418762,0.06558854877948761,0.35393670201301575,4.531265949481167e-05,0.013998436741530895
ARAP1,0.05210192874073982,0.11258726567029953,0.6987791061401367,0.08639156073331833,0.03940023109316826
ATG16L2,0.1321200728416443,0.3129587173461914,0.6061097979545593,0.0,0.19566375017166138
FCHSD2,0.07846805453300476,0.06484313309192657,0.20262698829174042,0.007025900762528181,0.3996247351169586
P2RY6,9.492690878687426e-06,5.6774031691020355e-05,0.09779506921768188,3.842174919554964e-05,0.07613182067871094
RELT,3.8879329622432124e-07,0.028719360008835793,0.5339846014976501,0.1903766691684723,0.22417019307613373
UCP2,1.1402674913406372,1.2551130056381226,0.7341890335083008,0.2871716320514679,1.0798677206039429
PGM2L1,0.2492194026708603,0.0025511207059025764,1.753034484863747e-05,0.15092501044273376,0.13145069777965546
KCNE3,1.5368918582225888e-07,0.0,0.44872334599494934,1.4922761693014763e-07,7.698470290051773e-05
LIPT2,0.04315094277262688,0.0376773476600647,0.014063806273043156,2.213467631406729e-09,0.022124482318758965
SPCS2,0.4720030426979065,0.7129837274551392,0.4071510434150696,0.23200856149196625,0.4502492845058441
NEU3,0.03134841099381447,0.002493111649528146,0.09611035883426666,0.03635762631893158,0.02646835893392563
ARRB1,0.02411157824099064,0.11821546405553818,0.4032113254070282,1.1616523210022933e-07,0.0021859987173229456
SERPINH1,0.017926380038261414,0.024710528552532196,0.01814981922507286,4.050145435030572e-06,0.011796839535236359
PRKRIR,0.07632827758789062,0.11775451898574829,0.16790266335010529,0.0876600369811058,0.09351469576358795
RP11-672A2.4,0.0001360455935355276,7.316204573726282e-05,0.000557609717361629,0.0003455433470662683,0.002135651418939233
AP001189.4,3.824157465714961e-05,3.082245893892832e-05,0.07433820515871048,0.019755741581320763,0.0024355058558285236
LRRC32,8.666909707244486e-05,7.55217915866524e-05,0.02030807174742222,0.0016987997805699706,0.014307422563433647
ACER3,0.01093470212072134,0.051538486033678055,0.3624629080295563,0.04536953195929527,0.04410902410745621
MYO7A,5.21384718012996e-05,8.106313907774165e-05,0.031816042959690094,2.737866270763334e-05,0.00020810996647924185
PAK1,0.09213891625404358,0.0003542603808455169,0.5904608964920044,0.25167033076286316,0.2442057579755783
KCTD21,0.03450341895222664,4.770931991515681e-05,0.05115707218647003,0.024886850267648697,0.0002891280746553093
GAB2,0.0,0.0,0.40430372953414917,0.04077843949198723,0.07292884588241577
RP11-452H21.4,4.1992472688434646e-05,4.024278314318508e-05,0.11617578566074371,0.0005773743614554405,5.1095004891976714e-05
PRCP,0.15137909352779388,0.16450434923171997,0.47458282113075256,0.06301991641521454,0.21725201606750488
RAB30,0.08804328739643097,0.0,8.511772762176406e-07,0.05204137787222862,0.3019072413444519
C11orf73,0.20370693504810333,0.4083237648010254,0.33269670605659485,0.0,0.1487635225057602
PRSS23,1.9928039307615109e-07,0.46985355019569397,6.66018195261131e-06,3.0832333663965983e-07,1.6650901670800522e-05
RAB38,0.00027061489527113736,0.0008200824377126992,0.022423984482884407,0.0009701406816020608,0.004186543636023998
CTSC,0.19579507410526276,1.2454107999801636,0.7224664688110352,0.0003108508826699108,0.13009996712207794
SMCO4,0.019149357452988625,0.0002624189364723861,0.6161041259765625,9.56040802080338e-10,0.022372078150510788
KDM4D,0.0009264013497158885,0.00031053830753080547,0.00027226252132095397,0.0007014629663899541,0.003060650546103716
SESN3,0.3384542465209961,0.0,0.12948931753635406,0.1294369399547577,0.3883030116558075
JRKL,0.017332563176751137,0.0005561577272601426,0.09486512094736099,0.021141434088349342,0.013519767671823502
ARHGAP42,3.4768996556522325e-05,8.275860454887152e-05,0.0001455106248613447,0.00017724586359690875,0.0283223744481802
BIRC3,0.5914539098739624,0.0,0.00024977241992019117,1.1023386716842651,0.8458372950553894
MMP7,5.5675289331702515e-05,2.8356102120596915e-05,6.553633284056559e-05,0.0003258716606069356,0.0546921081840992
MMP10,5.800409417133778e-05,4.6755390940234065e-05,0.005247935187071562,0.00018794734205584973,0.00022927357349544764
MMP1,6.131079862825572e-05,4.269681448931806e-05,0.00017173808009829372,6.572545680683106e-05,0.00019453431013971567
CASP5,2.6973142666975036e-05,0.00024177234445232898,0.11653348058462143,1.563616081057262e-07,0.0016511185094714165
CASP1,0.12357548624277115,0.6952436566352844,0.8828251361846924,0.0,0.05497213080525398
CARD16,0.26100537180900574,0.7431041598320007,1.112808108329773,0.0,0.11715953052043915
CARD17,0.01997884176671505,0.009334814734756947,0.03034573420882225,0.0002097122633131221,0.00030237442115321755
ZC3H12C,0.0,0.0,0.16972512006759644,0.03226771205663681,7.920648386061657e-06
POU2AF1,0.00035077400389127433,9.294325718656182e-05,6.571754511242034e-06,1.8563289359008195e-06,0.3890899419784546
LAYN,0.03763187676668167,0.0,0.00045239535393193364,0.03167589753866196,0.0003487875801511109
DIXDC1,8.234173583332449e-05,0.00011599341087276116,0.04862464964389801,0.009045667946338654,0.0001137528961407952
IL18,3.6633861100199283e-07,3.945864227716811e-05,0.3204500079154968,0.02177981659770012,0.03648613020777702
RP11-356J5.12,0.047585874795913696,5.583732126979157e-05,0.02588113211095333,1.625695745133271e-06,0.03931570425629616
NCAM1,2.882382830193819e-07,0.15422342717647552,0.00029633610392920673,0.0015759962843731046,0.0001435992744518444
USP28,0.027296418324112892,0.3369208574295044,0.08102214336395264,1.4373124912481217e-08,0.14684650301933289
HTR3A,5.605875776382163e-05,3.40346377925016e-05,7.588761945953593e-05,5.1263737987028435e-05,0.03474463149905205
CADM1,0.0003704868722707033,0.03765135630965233,0.00026414552121423185,0.00031405442859977484,0.024508368223905563
SIDT2,0.050531238317489624,0.03997894749045372,0.3813931345939636,0.005324149504303932,0.19036395847797394
TAGLN,0.00016398866137024015,0.0002594118705019355,0.2195923924446106,2.2811859707871918e-06,0.035811834037303925
FXYD2,0.03321971371769905,0.0009134841384366155,0.04827147349715233,0.042865972965955734,0.0001210332484333776
RP11-728F11.4,2.832753580150893e-06,6.77669186188723e-06,0.11062492430210114,0.007436092011630535,2.6400763090350665e-05
FXYD6,4.3103160152213604e-08,0.0,0.3132149577140808,0.009398836642503738,5.626752226817189e-06
IL10RA,0.38879841566085815,0.9096885919570923,0.8198349475860596,0.19182391464710236,0.1594729721546173
JAML,0.17983084917068481,0.01737402193248272,0.8007999062538147,6.957378104743839e-07,0.03365440294146538
CD3E,2.724409580230713,1.8753790855407715,1.6074801578724873e-07,0.0008039624080993235,1.4186736052579363e-06
CD3D,1.6585286855697632,1.26441490650177,4.852335564464738e-07,4.5787378439854365e-06,1.0153178919836137e-07
CD3G,0.9803087711334229,0.9826443195343018,8.88741283233685e-07,2.0804101552585053e-08,1.3460216905514244e-06
RP11-770J1.4,4.3277887016301975e-05,3.982387715950608e-05,0.00036935764364898205,7.77498644310981e-05,0.00016703034634701908
TMEM25,0.10017933696508408,0.03640720993280411,8.657433500047773e-05,4.00623312302173e-09,0.003764588385820389
PHLDB1,6.131624985528106e-09,0.0,0.10891957581043243,0.08902797102928162,7.4952217801183e-06
CXCR5,0.04061423987150192,0.0,2.175098643419915e-06,0.02507396973669529,0.36089378595352173
BCL9L,0.20507438480854034,0.22306689620018005,0.10661891847848892,0.2805519700050354,0.05135239660739899
UPK2,0.0004976692143827677,6.681709783151746e-05,0.00019544607494026423,0.0001856715971371159,0.000590724463108927
HYOU1,0.09749910980463028,0.1707552969455719,0.13347090780735016,0.1880923956632614,0.15883894264698029
HMBS,0.04186267405748367,0.05667497217655182,0.12469253689050674,0.0,0.046488624066114426
H2AFX,0.09487936645746231,0.37465840578079224,0.051447223871946335,0.35032203793525696,0.18582482635974884
DPAGT1,0.08958487212657928,0.10854937881231308,0.14471770823001862,3.325677155885387e-08,0.08951746672391891
NLRX1,0.018473803997039795,0.061022765934467316,0.07094692438840866,3.798776617713884e-07,0.019165270030498505
MCAM,0.001343034440651536,0.00015097523282747716,0.0002474694047123194,0.023323144763708115,0.0002725955855567008
PVRL1,7.042424113024026e-05,8.68246570462361e-05,0.07047392427921295,0.02850848250091076,0.024872761219739914
OAF,0.00011704622738761827,0.0,0.3080839514732361,0.00811619684100151,3.3311283914372325e-05
TBCEL,0.03044101968407631,0.008325064554810524,0.0841301828622818,7.029429980320856e-05,0.0011610110523179173
CRTAM,0.018380390480160713,0.11791923642158508,0.11276596784591675,0.105998694896698,1.3701669558940921e-05
GRAMD1B,0.00023694442643318325,0.0008711660047993064,0.1178620308637619,0.010714393109083176,0.009119684807956219
NRGN,0.0005084399599581957,0.00013233967183623463,0.4876667857170105,0.0023984394501894712,0.024038678035140038
RP11-677M14.2,0.0002072422648780048,0.00023667475034017116,0.0005897057126276195,0.00013979502546135336,0.0038692839443683624
ESAM,0.012070469558238983,9.800915722735226e-05,0.02992287278175354,5.045706348028034e-05,0.02942097932100296
RP11-677M14.3,0.001785445143468678,0.00013957914779894054,0.0023585553281009197,0.0010064098751172423,0.0006758953677490354
AP000866.1,7.226458546938375e-05,0.00016122686793096364,0.007064308039844036,0.0004975857445970178,0.0028617223724722862
CCDC15,0.017634378746151924,0.0046953679993748665,0.03253230080008507,0.0012444325257092714,0.004114682786166668
SLC37A2,0.0,0.0,0.29048365354537964,0.004246183205395937,9.083925397135317e-05
FEZ1,1.0467581290640737e-07,0.213772252202034,3.8896550904610194e-06,0.13223092257976532,5.354379754862748e-05
STT3A,0.12190940976142883,0.16453960537910461,0.1291826367378235,0.06177220866084099,0.11745889484882355
CHEK1,0.00010749054490588605,0.029239162802696228,0.0006443411111831665,0.05926968902349472,0.04420332610607147
RP11-712L6.5,0.0002778402413241565,9.883084567263722e-05,0.006780761759728193,0.0003019645228050649,0.0008265996584668756
KIRREL3,5.817055352963507e-05,4.870770499110222e-05,0.000347026129020378,7.448918768204749e-05,0.009955758228898048
FLI1,0.34960466623306274,0.527542769908905,0.37501421570777893,1.8444189890942653e-06,0.27172181010246277
SENCR,0.0003557621384970844,0.02833549864590168,0.05668537691235542,6.1818382164346986e-06,0.00018197805911768228
TMEM45B,0.03760022670030594,3.0159590096445754e-05,9.363966819364578e-05,7.024221986284829e-07,0.00011757999163819477
APLP2,0.04969446361064911,0.15213941037654877,1.3245508670806885,0.2596028447151184,0.12590333819389343
RP11-121M22.1,0.007703227456659079,0.0007273785304278135,0.015424619428813457,0.0004519295762293041,0.009433519095182419
RP11-890B15.3,0.00014844193356111646,0.00011572205403354019,0.03195437416434288,2.814656363625545e-05,0.0003553795686457306
JAM3,0.0837828665971756,0.0,3.3489029647171265e-06,0.1359190195798874,0.015326503664255142
LINC00200,0.0016905836528167129,0.00012811498891096562,0.0007643401040695608,0.0009522516629658639,0.0009968843078240752
PFKP,0.1971176564693451,0.24812670052051544,0.13039658963680267,0.0,0.1364661008119583
KLF6,0.6795378923416138,2.175261974334717,1.3117437362670898,0.5396869778633118,0.872119128704071
